edge_id,date,day_of_week,is_weekend,hour,weather,is_rush_hour,congestion_level
"(6547969023, 5761923677, 0)",2026-05-19,1,0,9,0,1,8
"(6547182834, 6547182832, 0)",2026-05-03,6,0,17,2,0,5
"(6735485653, 392257875, 0)",2026-06-21,6,0,6,0,0,1
"(1325840095, 1325839862, 0)",2026-05-27,2,0,21,0,0,1
"(1347137271, 1347137638, 0)",2026-05-23,5,1,21,0,0,5
"(1330171637, 1330170399, 0)",2026-07-16,3,0,10,1,0,2
"(1356917776, 1356920642, 0)",2026-07-29,2,0,20,2,0,3
"(6606955214, 6607646372, 0)",2026-07-15,2,0,19,0,0,2
"(6669853392, 6670102510, 0)",2026-05-03,6,0,14,2,1,10
"(1332669734, 6627933395, 0)",2026-06-10,2,0,10,0,0,1
"(1172905009, 1172904968, 0)",2026-06-17,2,0,8,0,1,7
"(1332669891, 6628697084, 0)",2026-06-02,1,0,9,0,1,7
"(1174524649, 6754562258, 0)",2026-07-20,0,0,12,1,0,2
"(2988815667, 1366378749, 0)",2026-07-18,5,1,16,0,1,3
"(6630780297, 6636019481, 0)",2026-05-10,6,0,12,0,0,2
"(2988909845, 2988913654, 0)",2026-07-01,2,0,14,0,1,8
"(6304273976, 6546822438, 0)",2026-06-02,1,0,10,0,0,1
"(1347137658, 6540243378, 0)",2026-05-08,4,1,9,1,1,3
"(1322981515, 5759060158, 0)",2026-05-22,4,1,7,1,1,3
"(6769163183, 6769186889, 0)",2026-05-12,1,0,8,1,1,7
"(1359003946, 1359004437, 0)",2026-06-27,5,1,15,2,1,5
"(1356917776, 1356920642, 0)",2026-07-13,0,0,6,0,0,2
"(1171724079, 1175374597, 0)",2026-07-25,5,1,23,0,0,3
"(6772044486, 6772029084, 0)",2026-05-19,1,0,23,0,0,2
"(1380541785, 1380541789, 0)",2026-07-22,2,0,22,0,0,1
"(1352193870, 1352193896, 0)",2026-05-20,2,0,18,0,0,3
"(1330400137, 6629198642, 0)",2026-05-03,6,0,10,2,0,6
"(1349527700, 1349527603, 0)",2026-06-09,1,0,18,0,0,1
"(1381026313, 6570667566, 0)",2026-06-13,5,1,18,0,0,1
"(1332724605, 6769856178, 0)",2026-05-21,3,0,13,0,0,3
"(6581279487, 6581279486, 0)",2026-06-02,1,0,21,0,0,3
"(6628867004, 6628867044, 0)",2026-06-29,0,0,16,0,1,9
"(6547969023, 5761923677, 0)",2026-06-20,5,1,15,1,1,2
"(1324373626, 1324373548, 0)",2026-05-31,6,0,8,1,1,7
"(1328078896, 724730812, 0)",2026-07-04,5,1,6,0,0,1
"(1175160040, 1175161081, 0)",2026-06-30,1,0,17,0,0,1
"(1175876849, 1175876791, 0)",2026-07-27,0,0,23,0,0,1
"(1352194048, 6933986339, 0)",2026-06-26,4,1,8,1,1,1
"(3111984079, 9366943157, 0)",2026-07-21,1,0,8,1,1,9
"(1323895307, 1323895309, 0)",2026-06-26,4,1,10,1,0,1
"(1329345383, 1329345410, 0)",2026-06-24,2,0,7,1,1,6
"(6622549169, 6304487990, 0)",2026-06-16,1,0,22,0,0,1
"(1329345260, 1329345231, 0)",2026-06-02,1,0,19,0,0,3
"(1175375033, 1175375993, 0)",2026-06-20,5,1,16,1,1,1
"(6769163183, 6769186889, 0)",2026-05-04,0,0,15,0,1,7
"(6548212725, 6548212716, 0)",2026-07-25,5,1,18,0,0,3
"(1349527700, 1349527603, 0)",2026-05-08,4,1,11,1,0,2
"(6772044502, 1394212414, 0)",2026-07-21,1,0,11,1,0,2
"(9407387382, 1185579794, 0)",2026-06-27,5,1,9,2,1,4
"(6304487276, 1322981701, 0)",2026-06-23,1,0,11,0,0,1
"(1332669891, 6628697084, 0)",2026-07-07,1,0,14,0,1,8
"(1329345245, 1327186582, 0)",2026-06-11,3,0,17,1,0,3
"(1356520047, 6615870733, 0)",2026-07-12,6,0,10,0,0,2
"(1343821189, 1343821154, 0)",2026-07-21,1,0,23,1,0,2
"(6588463555, 6588463654, 0)",2026-05-25,0,0,23,0,0,1
"(1396443192, 6771620989, 0)",2026-06-04,3,0,22,0,0,1
"(1331244983, 1331245676, 0)",2026-06-28,6,0,19,1,0,3
"(6543952951, 6543952960, 0)",2026-06-08,0,0,17,1,0,1
"(1324181494, 6622601720, 0)",2026-05-22,4,1,12,1,0,2
"(1374435979, 1364174412, 0)",2026-05-18,0,0,16,0,1,5
"(1324373626, 1324373548, 0)",2026-07-11,5,1,18,0,0,3
"(6583043108, 1331082612, 0)",2026-06-06,5,1,16,0,1,2
"(1323345470, 1323345442, 0)",2026-05-18,0,0,22,0,0,1
"(1379372187, 6569961687, 0)",2026-06-28,6,0,12,1,0,1
"(1175877787, 1176476706, 0)",2026-06-03,2,0,21,0,0,3
"(13037817967, 13037817968, 0)",2026-06-15,0,0,14,0,1,6
"(1324408803, 1324408994, 0)",2026-06-01,0,0,8,0,1,7
"(1372020716, 1372021151, 0)",2026-05-17,6,0,17,0,0,2
"(1171157754, 1171157949, 0)",2026-05-09,5,1,18,0,0,3
"(6630522679, 6630522676, 0)",2026-05-10,6,0,14,0,1,8
"(6637789301, 6637789305, 0)",2026-07-20,0,0,17,1,0,1
"(6629184675, 1324373501, 0)",2026-05-20,2,0,15,0,1,8
"(1323895307, 1323895309, 0)",2026-05-28,3,0,7,1,1,7
"(1324181418, 6545381135, 0)",2026-07-27,0,0,10,0,0,2
"(6598348640, 6598161400, 0)",2026-07-17,4,1,21,0,0,6
"(1331082569, 6749667095, 0)",2026-05-30,5,1,9,0,1,2
"(5903235296, 1346639012, 0)",2026-06-17,2,0,19,0,0,3
"(1323345690, 1323345352, 0)",2026-07-18,5,1,20,0,0,6
"(6542333972, 6543093285, 0)",2026-07-17,4,1,23,0,0,3
"(6576721831, 3250738467, 0)",2026-07-13,0,0,6,0,0,1
"(1329345222, 1327186562, 0)",2026-07-27,0,0,13,0,0,1
"(1371671327, 1371671454, 0)",2026-05-17,6,0,11,0,0,1
"(1379368400, 1379368402, 0)",2026-05-14,3,0,15,0,1,7
"(1347137619, 1347137659, 0)",2026-05-31,6,0,14,1,1,8
"(6561114829, 1171724116, 0)",2026-06-12,4,1,23,1,0,3
"(1324408890, 1324408701, 0)",2026-05-22,4,1,7,1,1,2
"(13087366601, 1329433896, 0)",2026-05-01,4,1,8,1,1,1
"(1361117241, 1361117586, 0)",2026-06-05,4,1,10,0,0,1
"(1349779720, 1356919050, 0)",2026-06-04,3,0,19,0,0,2
"(1323672609, 1323672760, 0)",2026-07-25,5,1,14,0,1,1
"(1366234557, 6547766243, 0)",2026-05-09,5,1,22,0,0,6
"(6556485466, 1341718740, 0)",2026-05-22,4,1,16,1,1,1
"(1361117556, 1361117294, 0)",2026-05-13,2,0,22,0,0,1
"(1346847673, 1346779125, 0)",2026-06-17,2,0,16,0,1,7
"(1361117264, 1361117334, 0)",2026-05-09,5,1,6,0,0,3
"(1352193870, 1352193896, 0)",2026-06-24,2,0,8,1,1,5
"(1330537648, 6554845384, 0)",2026-07-12,6,0,21,0,0,2
"(1350752677, 1350752992, 0)",2026-06-30,1,0,17,0,0,1
"(1357216546, 1357216432, 0)",2026-05-31,6,0,17,1,0,1
"(1371956399, 1371956539, 0)",2026-07-16,3,0,23,1,0,3
"(1332669734, 6627933395, 0)",2026-05-08,4,1,14,1,1,2
"(1364900603, 1364900434, 0)",2026-06-11,3,0,17,1,0,1
"(1361117236, 1361117275, 0)",2026-06-06,5,1,12,0,0,3
"(1323345861, 1323345984, 0)",2026-05-12,1,0,19,1,0,2
"(1363883359, 1363882222, 0)",2026-06-06,5,1,22,0,0,7
"(6553621910, 1341691134, 0)",2026-06-01,0,0,14,0,1,7
"(1334014231, 6754562268, 0)",2026-05-12,1,0,8,1,1,7
"(1346611894, 1346612802, 0)",2026-07-15,2,0,23,0,0,2
"(1347137629, 1347137196, 0)",2026-06-11,3,0,18,1,0,2
"(8278633101, 6558106796, 0)",2026-06-11,3,0,18,1,0,2
"(1329637961, 1329637914, 0)",2026-06-19,4,1,10,0,0,2
"(1355636386, 1355636743, 0)",2026-06-25,3,0,22,0,0,3
"(6553484552, 1364174103, 0)",2026-06-07,6,0,14,0,1,8
"(6583043108, 1331082612, 0)",2026-05-02,5,1,9,0,1,1
"(2988698289, 2988700223, 0)",2026-06-21,6,0,8,0,1,7
"(1174066989, 1174446923, 0)",2026-06-11,3,0,23,1,0,1
"(1327186259, 1327186566, 0)",2026-07-13,0,0,15,0,1,5
"(1333236267, 6640086937, 0)",2026-05-10,6,0,14,0,1,9
"(3676305214, 3676304507, 0)",2026-07-22,2,0,13,0,0,2
"(6546989131, 1330820209, 0)",2026-07-07,1,0,12,0,0,3
"(6769163183, 6769186889, 0)",2026-05-10,6,0,9,0,1,7
"(1370526769, 1370526928, 0)",2026-06-23,1,0,23,0,0,1
"(1326941595, 1326941528, 0)",2026-05-28,3,0,16,1,1,6
"(5765103561, 6559093393, 0)",2026-05-03,6,0,20,2,0,5
"(6547573862, 6547573873, 0)",2026-05-28,3,0,18,1,0,3
"(1363882222, 1363883477, 0)",2026-06-04,3,0,10,0,0,1
"(1347569499, 1347410129, 0)",2026-05-09,5,1,20,0,0,7
"(6541873169, 6541873170, 0)",2026-06-05,4,1,10,0,0,2
"(1612356756, 3775034738, 0)",2026-06-10,2,0,6,0,0,1
"(1178236865, 1178236463, 0)",2026-07-01,2,0,19,0,0,2
"(1324408890, 1324408701, 0)",2026-06-29,0,0,21,0,0,3
"(1331613509, 1331613269, 0)",2026-05-28,3,0,20,1,0,3
"(7432166402, 7432166403, 0)",2026-05-30,5,1,11,0,0,1
"(1331244983, 1331245676, 0)",2026-05-12,1,0,16,1,1,7
"(6631172448, 1324408982, 0)",2026-06-18,3,0,12,0,0,3
"(6598348640, 6598161400, 0)",2026-05-28,3,0,16,1,1,7
"(1612356756, 3775034738, 0)",2026-07-19,6,0,23,0,0,1
"(3676443887, 3676443901, 0)",2026-07-15,2,0,19,0,0,2
"(1330170196, 1330171107, 0)",2026-06-11,3,0,7,1,1,5
"(1332669891, 6628697084, 0)",2026-05-04,0,0,15,0,1,6
"(1806914836, 1323345311, 0)",2026-07-07,1,0,11,0,0,2
"(1344168240, 266215378, 0)",2026-05-12,1,0,10,1,0,3
"(6541873169, 6541873170, 0)",2026-07-29,2,0,19,2,0,6
"(1325840066, 6296868940, 0)",2026-05-01,4,1,9,1,1,3
"(1360982415, 1804724846, 0)",2026-07-01,2,0,10,0,0,3
"(6588463555, 6588463654, 0)",2026-05-02,5,1,14,0,1,2
"(1184065354, 1184065309, 0)",2026-05-21,3,0,21,0,0,2
"(6598348640, 6598161400, 0)",2026-05-22,4,1,17,1,0,3
"(1171157846, 1171157694, 0)",2026-06-14,6,0,23,0,0,1
"(1324181534, 1324181481, 0)",2026-06-24,2,0,21,1,0,1
"(1346639125, 6553140114, 0)",2026-06-12,4,1,19,1,0,6
"(1323698491, 1323698546, 0)",2026-07-18,5,1,13,0,0,1
"(1184780197, 1184780190, 0)",2026-05-22,4,1,15,1,1,3
"(6769902214, 1379368792, 0)",2026-06-11,3,0,18,1,0,2
"(6610375755, 6738772299, 0)",2026-06-09,1,0,8,0,1,7
"(1374245946, 1374246188, 0)",2026-06-23,1,0,8,0,1,8
"(1171186911, 1171186934, 0)",2026-06-22,0,0,11,0,0,3
"(1327149840, 1327149966, 0)",2026-05-13,2,0,23,0,0,2
"(1350774257, 1350774330, 0)",2026-07-19,6,0,20,0,0,1
"(6547182834, 6547182832, 0)",2026-05-07,3,0,20,0,0,3
"(1322981366, 12539090832, 0)",2026-05-23,5,1,9,0,1,1
"(6548212725, 6548212716, 0)",2026-06-01,0,0,12,0,0,1
"(1393170581, 1393416370, 0)",2026-07-21,1,0,22,1,0,1
"(1330400137, 6629198642, 0)",2026-07-13,0,0,15,0,1,8
"(6757013374, 6757013360, 0)",2026-05-14,3,0,14,0,1,7
"(6554445243, 11929623151, 0)",2026-07-19,6,0,22,0,0,2
"(1175876849, 1175876791, 0)",2026-07-01,2,0,17,0,0,2
"(1342637342, 1342637240, 0)",2026-07-26,6,0,8,2,1,8
"(1364900835, 719869622, 0)",2026-05-09,5,1,19,0,0,7
"(1323895307, 1323895309, 0)",2026-07-10,4,1,22,2,0,9
"(1346778840, 1346779524, 0)",2026-07-19,6,0,21,0,0,1
"(1329345245, 1327186582, 0)",2026-06-21,6,0,19,0,0,2
"(1371538688, 1371538805, 0)",2026-05-18,0,0,20,0,0,2
"(12293292105, 12293228200, 0)",2026-06-06,5,1,21,0,0,5
"(2988673881, 2988674192, 0)",2026-07-20,0,0,11,1,0,1
"(6637789301, 6637789305, 0)",2026-06-05,4,1,7,0,1,2
"(6557825399, 1175373862, 0)",2026-06-28,6,0,17,1,0,1
"(1324181560, 1324181166, 0)",2026-05-29,4,1,10,0,0,1
"(1323895307, 1323895309, 0)",2026-07-03,4,1,7,0,1,1
"(1323430562, 5758954840, 0)",2026-07-14,1,0,6,0,0,3
"(5755970972, 5755970962, 0)",2026-05-31,6,0,16,1,1,7
"(1396425564, 6618274974, 0)",2026-05-19,1,0,9,0,1,7
"(1322981366, 12539090832, 0)",2026-07-20,0,0,17,1,0,3
"(6554445243, 11929623151, 0)",2026-07-19,6,0,6,0,0,3
"(1175877023, 5755845306, 0)",2026-07-26,6,0,22,2,0,5
"(6580964317, 1323345593, 0)",2026-07-10,4,1,9,2,1,5
"(1323345650, 1323345329, 0)",2026-05-30,5,1,20,0,0,7
"(6757354948, 1332017603, 0)",2026-06-17,2,0,17,0,0,3
"(6559065353, 6559065355, 0)",2026-05-04,0,0,6,0,0,2
"(1175877701, 1175876747, 0)",2026-05-29,4,1,16,0,1,3
"(1364900682, 6542236950, 0)",2026-06-27,5,1,6,2,0,5
"(1347293015, 1347293062, 0)",2026-06-02,1,0,13,0,0,3
"(6604359199, 6582026236, 0)",2026-05-18,0,0,10,0,0,1
"(6554445243, 11929623151, 0)",2026-07-25,5,1,23,0,0,3
"(6620749493, 6620749498, 0)",2026-07-10,4,1,17,2,0,3
"(1380541785, 1380541789, 0)",2026-06-07,6,0,17,0,0,1
"(6757354948, 1332017603, 0)",2026-06-08,0,0,21,1,0,3
"(1175375033, 1175375993, 0)",2026-07-16,3,0,19,1,0,1
"(6559065353, 6559065355, 0)",2026-06-05,4,1,19,0,0,4
"(1324570350, 6589563017, 0)",2026-07-24,4,1,13,0,0,3
"(6624547071, 6624573186, 0)",2026-05-07,3,0,22,0,0,3
"(1323430562, 5758954840, 0)",2026-05-03,6,0,12,2,0,6
"(1371671327, 1371671454, 0)",2026-06-15,0,0,15,0,1,9
"(1174524594, 5754846394, 0)",2026-05-04,0,0,15,0,1,7
"(331561175, 6600683484, 0)",2026-06-11,3,0,9,1,1,7
"(6738710309, 6738506445, 0)",2026-07-27,0,0,23,0,0,3
"(1323345559, 1323345237, 0)",2026-05-18,0,0,17,0,0,3
"(1356520047, 6615870733, 0)",2026-06-03,2,0,17,0,0,1
"(12237200017, 1361117364, 0)",2026-05-23,5,1,13,0,0,3
"(6601590979, 6601533325, 0)",2026-06-06,5,1,15,0,1,3
"(1323345650, 1323345329, 0)",2026-07-28,1,0,11,0,0,3
"(11006104077, 11006104104, 0)",2026-07-08,2,0,18,0,0,2
"(1364900835, 719869622, 0)",2026-05-26,1,0,23,0,0,1
"(1323345470, 1323345442, 0)",2026-06-20,5,1,10,1,0,3
"(1184943115, 1185026255, 0)",2026-06-10,2,0,15,0,1,7
"(6591306604, 13980225453, 0)",2026-06-01,0,0,22,0,0,1
"(1371955805, 1371955991, 0)",2026-07-19,6,0,9,0,1,8
"(3676443887, 3676443901, 0)",2026-07-27,0,0,7,0,1,8
"(6561421802, 6561346682, 0)",2026-06-22,0,0,14,0,1,8
"(1330947296, 1330820257, 0)",2026-05-09,5,1,21,0,0,4
"(1184975499, 1185106853, 0)",2026-07-07,1,0,11,0,0,2
"(1356918579, 1356919507, 0)",2026-05-06,2,0,9,0,1,8
"(1329698748, 1329698691, 0)",2026-05-01,4,1,11,1,0,1
"(1184065354, 1184065309, 0)",2026-06-05,4,1,12,0,0,3
"(1374245565, 1374245525, 0)",2026-06-04,3,0,7,0,1,6
"(1179694975, 1179694218, 0)",2026-07-17,4,1,20,0,0,7
"(1171724079, 1175374597, 0)",2026-07-22,2,0,21,0,0,2
"(1324408906, 1324408750, 0)",2026-06-25,3,0,23,0,0,2
"(3111984079, 9366943157, 0)",2026-06-14,6,0,6,0,0,1
"(1346847201, 1346156985, 0)",2026-06-13,5,1,8,0,1,1
"(1175375216, 1175373700, 0)",2026-06-18,3,0,19,0,0,1
"(1175876731, 1175878154, 0)",2026-06-28,6,0,7,1,1,7
"(6542995199, 1361117830, 0)",2026-07-04,5,1,7,0,1,2
"(1324408890, 1324408701, 0)",2026-05-19,1,0,6,0,0,3
"(1175375033, 1175375993, 0)",2026-07-07,1,0,11,0,0,3
"(6583043108, 1331082612, 0)",2026-07-26,6,0,16,2,1,9
"(1322981366, 12539090832, 0)",2026-06-03,2,0,6,0,0,2
"(1341691045, 6545091979, 0)",2026-07-19,6,0,10,0,0,2
"(6769163183, 6769186889, 0)",2026-06-13,5,1,10,0,0,1
"(1325840066, 6296868940, 0)",2026-05-10,6,0,6,0,0,1
"(6553484552, 1364174103, 0)",2026-05-20,2,0,14,0,1,6
"(2988909845, 2988913654, 0)",2026-06-02,1,0,20,0,0,2
"(7432166402, 7432166403, 0)",2026-05-22,4,1,11,1,0,1
"(1329345222, 1327186562, 0)",2026-05-21,3,0,12,0,0,2
"(1357216546, 1357216432, 0)",2026-05-21,3,0,12,0,0,3
"(1171157754, 1171157949, 0)",2026-05-08,4,1,22,1,0,5
"(1172905009, 1172904968, 0)",2026-07-04,5,1,18,0,0,2
"(1349780764, 1370526533, 0)",2026-07-12,6,0,23,0,0,2
"(1393170581, 1393416370, 0)",2026-05-24,6,0,17,0,0,2
"(1370526566, 1370526639, 0)",2026-06-18,3,0,14,0,1,7
"(1332669734, 6627933395, 0)",2026-06-25,3,0,13,0,0,1
"(1363883359, 1363882222, 0)",2026-06-13,5,1,16,0,1,3
"(6604359199, 6582026236, 0)",2026-06-19,4,1,20,0,0,4
"(1178236865, 1178236463, 0)",2026-05-16,5,1,22,0,0,7
"(1347137399, 1347137564, 0)",2026-05-09,5,1,20,0,0,6
"(1330537648, 6554845384, 0)",2026-05-10,6,0,8,0,1,7
"(1374279064, 1374279335, 0)",2026-05-30,5,1,17,0,0,1
"(1371544145, 1371544159, 0)",2026-07-17,4,1,14,0,1,1
"(1332724217, 1332724480, 0)",2026-05-20,2,0,23,0,0,1
"(1354129491, 1354129442, 0)",2026-05-26,1,0,6,0,0,1
"(1357216546, 1357216432, 0)",2026-07-20,0,0,6,1,0,3
"(6598726196, 6596766163, 0)",2026-07-28,1,0,12,0,0,1
"(1352193762, 1352193549, 0)",2026-07-02,3,0,13,0,0,2
"(1174524594, 5754846394, 0)",2026-07-15,2,0,8,0,1,9
"(1354129491, 1354129442, 0)",2026-05-09,5,1,9,0,1,2
"(1323345861, 1323345984, 0)",2026-05-21,3,0,18,0,0,1
"(6553252033, 1184975571, 0)",2026-07-11,5,1,8,0,1,3
"(6553429911, 1180288829, 0)",2026-07-28,1,0,13,0,0,1
"(1354862489, 1354862557, 0)",2026-06-09,1,0,20,0,0,1
"(1379368400, 1379368402, 0)",2026-05-18,0,0,8,0,1,7
"(1396425564, 6618274974, 0)",2026-06-17,2,0,14,0,1,7
"(1326941345, 1326941569, 0)",2026-07-16,3,0,14,1,1,5
"(6542333972, 6543093285, 0)",2026-07-13,0,0,20,0,0,3
"(1179694693, 5761922487, 0)",2026-06-21,6,0,17,0,0,1
"(1323345559, 1323345237, 0)",2026-07-22,2,0,9,0,1,6
"(6588133470, 721619009, 0)",2026-07-02,3,0,22,0,0,3
"(6548212725, 6548212716, 0)",2026-07-24,4,1,20,0,0,8
"(6541505710, 1346779273, 0)",2026-05-23,5,1,23,0,0,3
"(1323345669, 1323345355, 0)",2026-06-25,3,0,12,0,0,1
"(1174525096, 1174524924, 0)",2026-06-28,6,0,23,1,0,1
"(1346847673, 1346779125, 0)",2026-06-01,0,0,14,0,1,9
"(6640233021, 6640233022, 0)",2026-07-16,3,0,19,1,0,3
"(6600730979, 1418728240, 0)",2026-05-31,6,0,10,1,0,2
"(1371538688, 1371538805, 0)",2026-06-04,3,0,19,0,0,1
"(1371671621, 1371671088, 0)",2026-06-16,1,0,18,0,0,1
"(1324181494, 6622601720, 0)",2026-05-07,3,0,19,0,0,1
"(1334047185, 1334047322, 0)",2026-06-07,6,0,21,0,0,3
"(1334047185, 1334047322, 0)",2026-07-28,1,0,11,0,0,1
"(7362442903, 1333236256, 0)",2026-07-18,5,1,13,0,0,3
"(6637789301, 6637789305, 0)",2026-07-07,1,0,10,0,0,2
"(1395429860, 1395429882, 0)",2026-07-16,3,0,14,1,1,8
"(6552417220, 6559364630, 0)",2026-07-16,3,0,7,1,1,9
"(1364829713, 6544339896, 0)",2026-06-30,1,0,10,0,0,1
"(1379368400, 1379368402, 0)",2026-07-29,2,0,17,2,0,4
"(6557825399, 1175373862, 0)",2026-06-11,3,0,7,1,1,9
"(6588574721, 6588574723, 0)",2026-07-29,2,0,10,2,0,6
"(1381026313, 6570667566, 0)",2026-07-24,4,1,10,0,0,2
"(7432166402, 7432166403, 0)",2026-05-31,6,0,15,1,1,6
"(5756734424, 5756734434, 0)",2026-07-19,6,0,21,0,0,3
"(1367529816, 1367529601, 0)",2026-06-30,1,0,21,0,0,2
"(6553484552, 1364174103, 0)",2026-05-25,0,0,8,0,1,6
"(1346157096, 6557798743, 0)",2026-05-01,4,1,8,1,1,3
"(6543100400, 1174966893, 0)",2026-06-07,6,0,19,0,0,1
"(719870150, 719870151, 0)",2026-06-08,0,0,10,1,0,2
"(6556986422, 5766243919, 0)",2026-06-19,4,1,18,0,0,2
"(1323345183, 6552242977, 0)",2026-06-15,0,0,13,0,0,1
"(5903235296, 1346639012, 0)",2026-06-24,2,0,12,1,0,3
"(1373281684, 1373281574, 0)",2026-05-10,6,0,20,0,0,3
"(6628867004, 6628867044, 0)",2026-07-28,1,0,18,0,0,2
"(1379368400, 1379368402, 0)",2026-06-01,0,0,12,0,0,1
"(1356243636, 1356243715, 0)",2026-07-04,5,1,22,0,0,7
"(1374129773, 1374129642, 0)",2026-05-30,5,1,23,0,0,3
"(1184943115, 1185026255, 0)",2026-06-01,0,0,19,0,0,1
"(1371671621, 1371671088, 0)",2026-06-24,2,0,22,1,0,1
"(1184780197, 1184780190, 0)",2026-06-19,4,1,12,0,0,2
"(1171157754, 1171157949, 0)",2026-05-09,5,1,6,0,0,2
"(6553429911, 1180288829, 0)",2026-06-14,6,0,13,0,0,2
"(6543100400, 1174966893, 0)",2026-05-25,0,0,21,0,0,3
"(6598348640, 6598161400, 0)",2026-05-27,2,0,8,0,1,6
"(6570316836, 1327150065, 0)",2026-06-16,1,0,14,0,1,8
"(1175876849, 1175876791, 0)",2026-07-03,4,1,22,0,0,5
"(1344168240, 266215378, 0)",2026-07-28,1,0,22,0,0,3
"(331561175, 6600683484, 0)",2026-05-25,0,0,20,0,0,3
"(1374279176, 1374279464, 0)",2026-06-28,6,0,7,1,1,6
"(1374129709, 6631219361, 0)",2026-07-19,6,0,6,0,0,3
"(1324181494, 6622601720, 0)",2026-05-16,5,1,22,0,0,5
"(2988915683, 6552088459, 0)",2026-05-20,2,0,23,0,0,3
"(6624547071, 6624573186, 0)",2026-07-18,5,1,23,0,0,3
"(1179694693, 5761922487, 0)",2026-07-13,0,0,7,0,1,8
"(1346639125, 6553140114, 0)",2026-05-25,0,0,20,0,0,2
"(1363882222, 1363883477, 0)",2026-07-05,6,0,8,0,1,5
"(1350029522, 1350029611, 0)",2026-07-03,4,1,16,0,1,2
"(6547969023, 5761923677, 0)",2026-06-10,2,0,13,0,0,2
"(6631178703, 1329434274, 0)",2026-06-20,5,1,12,1,0,2
"(1331244983, 1331245676, 0)",2026-05-15,4,1,7,1,1,1
"(6637789301, 6637789305, 0)",2026-07-10,4,1,14,2,1,4
"(1346612860, 1346612090, 0)",2026-07-05,6,0,11,0,0,3
"(6557737125, 6557737126, 0)",2026-05-13,2,0,20,0,0,2
"(7362442903, 1333236256, 0)",2026-06-17,2,0,20,0,0,1
"(6577216619, 1367530046, 0)",2026-07-06,0,0,16,0,1,8
"(1330171400, 1329345386, 0)",2026-05-29,4,1,17,0,0,2
"(3676443887, 3676443901, 0)",2026-07-27,0,0,9,0,1,5
"(1330400137, 6629198642, 0)",2026-05-09,5,1,23,0,0,1
"(6557825399, 1175373862, 0)",2026-05-10,6,0,11,0,0,2
"(6623059680, 6623059676, 0)",2026-06-29,0,0,6,0,0,1
"(1330400137, 6629198642, 0)",2026-07-29,2,0,10,2,0,6
"(1186889099, 1186546606, 0)",2026-06-22,0,0,12,0,0,3
"(6610375755, 6738772299, 0)",2026-06-03,2,0,17,0,0,2
"(1396425558, 1396425569, 0)",2026-06-03,2,0,14,0,1,9
"(1374436669, 1374435956, 0)",2026-06-12,4,1,10,1,0,1
"(6544627086, 6544627091, 0)",2026-05-21,3,0,23,0,0,3
"(6630780297, 6636019481, 0)",2026-07-17,4,1,6,0,0,3
"(1396443192, 6771620989, 0)",2026-07-10,4,1,12,2,0,4
"(6304273976, 6546822438, 0)",2026-05-27,2,0,20,0,0,3
"(1366234574, 1366234660, 0)",2026-06-05,4,1,10,0,0,1
"(1355636386, 1355636743, 0)",2026-06-12,4,1,12,1,0,3
"(1174066989, 1174446923, 0)",2026-06-14,6,0,22,0,0,1
"(1347409972, 6530844087, 0)",2026-05-17,6,0,14,0,1,6
"(1332669734, 6627933395, 0)",2026-07-19,6,0,6,0,0,1
"(1179694693, 5761922487, 0)",2026-05-06,2,0,18,0,0,2
"(6561114829, 1171724116, 0)",2026-06-08,0,0,9,1,1,9
"(6601590979, 6601533325, 0)",2026-07-18,5,1,6,0,0,2
"(6541505710, 1346779273, 0)",2026-06-10,2,0,6,0,0,3
"(1374245437, 1374245314, 0)",2026-05-12,1,0,6,1,0,2
"(6606955214, 6607646372, 0)",2026-07-19,6,0,20,0,0,2
"(1184780197, 1184780190, 0)",2026-06-09,1,0,22,0,0,1
"(1343821200, 1343821239, 0)",2026-06-16,1,0,9,0,1,6
"(1329637995, 6576900738, 0)",2026-05-29,4,1,12,0,0,1
"(1174446973, 1174066983, 0)",2026-06-24,2,0,10,1,0,1
"(6572664808, 6304571031, 0)",2026-05-10,6,0,17,0,0,1
"(1330170962, 1330171205, 0)",2026-05-21,3,0,8,0,1,9
"(1371956302, 1371956554, 0)",2026-05-23,5,1,6,0,0,3
"(1173885682, 6552332791, 0)",2026-06-02,1,0,7,0,1,6
"(1184065354, 1184065309, 0)",2026-05-22,4,1,16,1,1,2
"(1325840095, 1325839862, 0)",2026-07-05,6,0,18,0,0,2
"(13980225467, 13980225457, 0)",2026-06-26,4,1,20,1,0,6
"(1371538920, 1371538659, 0)",2026-06-02,1,0,18,0,0,1
"(1324181494, 6622601720, 0)",2026-05-05,1,0,8,1,1,8
"(1381026545, 1381026531, 0)",2026-06-25,3,0,8,0,1,7
"(7456067127, 1356940127, 0)",2026-07-19,6,0,18,0,0,1
"(1347137619, 1347137659, 0)",2026-05-27,2,0,17,0,0,2
"(1341691045, 6545091979, 0)",2026-05-13,2,0,18,0,0,1
"(1350752656, 6602350580, 0)",2026-07-23,3,0,16,2,1,7
"(1178236865, 1178236463, 0)",2026-06-27,5,1,19,2,0,10
"(1356519875, 6769076215, 0)",2026-06-16,1,0,13,0,0,1
"(6769902214, 1379368792, 0)",2026-07-08,2,0,6,0,0,3
"(1364829676, 1364829247, 0)",2026-07-09,3,0,13,0,0,2
"(1348960214, 1348960243, 0)",2026-06-14,6,0,9,0,1,7
